,date,times,end,vols,amounts
0,20160215,905,22960,448150,10334800000
1,20160215,910,22900,123900,2839190000
2,20160215,915,22980,121000,2778340000
3,20160215,920,22960,74000,1700540000
4,20160215,925,22980,161100,3701210000
5,20160215,930,22940,96100,2207730000
6,20160215,935,22920,110250,2527430000
7,20160215,940,22940,140850,3227910000
8,20160215,945,22920,61100,1401620000
9,20160215,950,22980,62200,1427450000
10,20160215,955,22980,84100,1932850000
11,20160215,1000,22980,122150,2806750000
12,20160215,1005,23000,132750,3051300000
13,20160215,1010,22980,104150,2394310000
14,20160215,1015,22980,121850,2801610000
15,20160215,1020,23120,331000,7627720000
16,20160215,1025,23080,266900,6182550000
17,20160215,1030,23080,84400,1949590000
18,20160215,1035,23080,135300,3125640000
19,20160215,1040,23100,91300,2108540000
20,20160215,1045,23100,97250,2246430000
21,20160215,1050,23060,71650,1653780000
22,20160215,1055,23060,105600,2435000000
23,20160215,1100,23020,71800,1654320000
24,20160215,1105,23020,54650,1257530000
25,20160215,1110,22980,76950,1770150000
26,20160215,1115,23040,214300,4936340000
27,20160215,1120,23040,50550,1165080000
28,20160215,1125,23020,67850,1563430000
29,20160215,1130,23020,82750,1905990000
30,20160215,1135,23040,129450,2982100000
31,20160215,1140,23020,120900,2783820000
32,20160215,1145,23000,79850,1838620000
33,20160215,1150,23000,74450,1712430000
34,20160215,1155,23040,130950,3012630000
35,20160215,1200,23020,71300,1642110000
36,20160215,1205,23020,61500,1416010000
37,20160215,1210,23020,73950,1701840000
38,20160215,1215,23000,68850,1583960000
39,20160215,1220,23000,85450,1965480000
40,20160215,1225,22980,65600,1507980000
41,20160215,1230,22980,81100,1863010000
42,20160215,1235,22980,193400,4446990000
43,20160215,1240,23020,102200,2350810000
44,20160215,1245,23000,133750,3079240000
45,20160215,1250,23060,105800,2436420000
46,20160215,1255,22980,97150,2234740000
47,20160215,1300,22980,68700,1578330000
48,20160215,1305,23000,87250,2006280000
49,20160215,1310,22980,114850,2641630000
50,20160215,1315,23000,81650,1878020000
51,20160215,1320,23020,44300,1019090000
52,20160215,1325,23000,77750,1788790000
53,20160215,1330,23040,98900,2277140000
54,20160215,1335,23040,138400,3189180000
55,20160215,1340,23020,84200,1939120000
56,20160215,1345,23020,66700,1535750000
57,20160215,1350,23020,60650,1395680000
58,20160215,1355,23040,244000,5622280000
59,20160215,1400,23020,85300,1965250000
60,20160215,1405,23040,88550,2041760000
61,20160215,1410,23040,85800,1977600000
62,20160215,1415,23080,157850,3641000000
63,20160215,1420,23060,216600,4998790000
64,20160215,1425,23080,222100,5126810000
65,20160215,1430,23120,190000,4385270000
66,20160215,1435,23080,167500,3867960000
67,20160215,1440,23100,201950,4664400000
68,20160215,1445,23080,234650,5415170000
69,20160215,1450,23080,384900,8884190000
70,20160215,1500,23080,495800,11443060000
71,20160216,905,23200,241250,5613230000
72,20160216,910,23220,52550,1219210000
73,20160216,915,23240,14450,335690000
74,20160216,920,23320,106750,2486690000
75,20160216,925,23360,93200,2172740000
76,20160216,930,23420,263350,6160800000
77,20160216,935,23400,182050,4263980000
78,20160216,940,23380,73900,1728770000
79,20160216,945,23380,85900,2008500000
80,20160216,950,23400,41800,977380000
81,20160216,955,23400,70700,1653630000
82,20160216,1000,23400,35800,837270000
83,20160216,1005,23340,232050,5421470000
84,20160216,1010,23340,57050,1332340000
85,20160216,1015,23360,46250,1079950000
86,20160216,1020,23380,74600,1743700000
87,20160216,1025,23360,109400,2556380000
88,20160216,1030,23340,69800,1630410000
89,20160216,1035,23380,72450,1692490000
90,20160216,1040,23380,74950,1750900000
91,20160216,1045,23340,101050,2360930000
92,20160216,1050,23380,83000,1938700000
93,20160216,1055,23400,110750,2588290000
94,20160216,1100,23380,62200,1455040000
95,20160216,1105,23360,222050,5189590000
96,20160216,1110,23340,63700,1488170000
97,20160216,1115,23400,145950,3411420000
98,20160216,1120,23360,207400,4849330000
99,20160216,1125,23360,129000,3014120000
100,20160216,1130,23380,95800,2238240000
101,20160216,1135,23360,98500,2302260000
102,20160216,1140,23400,152550,3570450000
103,20160216,1145,23440,188100,4409570000
104,20160216,1150,23460,116150,2722720000
105,20160216,1155,23440,48800,1144390000
106,20160216,1200,23480,65150,1528380000
107,20160216,1205,23480,41750,979810000
108,20160216,1210,23460,49850,1169650000
109,20160216,1215,23420,115500,2709180000
110,20160216,1220,23440,53250,1247550000
111,20160216,1225,23420,36550,856240000
112,20160216,1230,23460,131300,3077860000
113,20160216,1235,23460,45800,1074890000
114,20160216,1240,23440,181900,4267870000
115,20160216,1245,23460,40050,939100000
116,20160216,1250,23440,44850,1051550000
117,20160216,1255,23440,62150,1457510000
118,20160216,1300,23500,227800,5346330000
119,20160216,1305,23500,156350,3671120000
120,20160216,1310,23480,53000,1244870000
121,20160216,1315,23460,106850,2509300000
122,20160216,1320,23460,77100,1808970000
123,20160216,1325,23460,267500,6280330000
124,20160216,1330,23480,148450,3485040000
125,20160216,1335,23520,280450,6586210000
126,20160216,1340,23540,118250,2781100000
127,20160216,1345,23540,243150,5727190000
128,20160216,1350,23520,473250,11135390000
129,20160216,1355,23500,179650,4221670000
130,20160216,1400,23500,104200,2450160000
131,20160216,1405,23520,90700,2133700000
132,20160216,1410,23520,127100,2988260000
133,20160216,1415,23500,81350,1912420000
134,20160216,1420,23500,158750,3731000000
135,20160216,1425,23540,146500,3446020000
136,20160216,1430,23500,269000,6329800000
137,20160216,1435,23400,114350,2681100000
138,20160216,1440,23420,148450,3477880000
139,20160216,1445,23400,164100,3832380000
140,20160216,1450,23360,132850,3104250000
141,20160216,1500,23360,480050,11213970000
142,20160217,905,23520,700250,16504170000
143,20160217,910,23500,107750,2531490000
144,20160217,915,23500,89450,2099880000
145,20160217,920,23460,73250,1718610000
146,20160217,925,23400,525600,12304150000
147,20160217,930,23400,50700,1186040000
148,20160217,935,23500,183100,4287580000
149,20160217,940,23500,33000,775430000
150,20160217,945,23500,52600,1236000000
151,20160217,950,23580,143800,3386090000
152,20160217,955,23540,290300,6835580000
153,20160217,1000,23540,40150,944860000
154,20160217,1005,23540,44850,1055630000
155,20160217,1010,23560,76450,1800450000
156,20160217,1015,23560,45300,1067010000
157,20160217,1020,23560,73150,1723280000
158,20160217,1025,23560,61200,1441660000
159,20160217,1030,23560,102400,2412940000
160,20160217,1035,23560,94050,2216480000
161,20160217,1040,23580,166900,3934710000
162,20160217,1045,23600,156100,3680840000
163,20160217,1050,23580,99650,2351130000
164,20160217,1055,23600,154250,3638850000
165,20160217,1100,23580,107550,2536810000
166,20160217,1105,23580,228100,5379050000
167,20160217,1110,23580,76900,1812350000
168,20160217,1115,23580,54150,1276440000
169,20160217,1120,23600,151250,3566260000
170,20160217,1125,23600,83450,1969180000
171,20160217,1130,23580,52400,1236340000
172,20160217,1135,23580,56050,1322310000
173,20160217,1140,23600,62100,1465400000
174,20160217,1145,23640,149450,3529300000
175,20160217,1150,23620,132050,3118040000
176,20160217,1155,23600,52650,1243080000
177,20160217,1200,23580,90950,2146730000
178,20160217,1205,23580,50350,1187860000
179,20160217,1210,23620,83850,1978820000
180,20160217,1215,23600,45500,1074490000
181,20160217,1220,23620,110500,2609780000
182,20160217,1225,23640,93200,2202110000
183,20160217,1230,23640,74600,1763380000
184,20160217,1235,23660,98100,2320730000
185,20160217,1240,23680,227100,5374630000
186,20160217,1245,23700,64850,1535850000
187,20160217,1250,23700,108800,2577670000
188,20160217,1255,23580,361900,8555890000
189,20160217,1300,23540,182900,4310890000
190,20160217,1305,23560,39400,927550000
191,20160217,1310,23560,33950,799630000
192,20160217,1315,23540,72200,1699990000
193,20160217,1320,23560,231700,5457570000
194,20160217,1325,23580,78050,1839170000
195,20160217,1330,23580,81050,1910960000
196,20160217,1335,23620,97750,2306700000
197,20160217,1340,23640,126950,2998280000
198,20160217,1345,23640,156400,3694520000
199,20160217,1350,23700,355300,8406000000
200,20160217,1355,23760,327750,7779200000
201,20160217,1400,23840,340700,8112710000
202,20160217,1405,23880,284450,6790770000
203,20160217,1410,24000,458400,10975260000
204,20160217,1415,23980,797400,19124950000
205,20160217,1420,23900,214700,5139490000
206,20160217,1425,23880,331200,7935300000
207,20160217,1430,23800,216000,5143820000
208,20160217,1435,23800,160200,3812300000
209,20160217,1440,23680,327450,7763570000
210,20160217,1445,23660,420250,9942330000
211,20160217,1450,23680,330450,7830870000
212,20160217,1500,23700,659300,15625400000
213,20160218,905,23800,1065400,25489870000
214,20160218,910,23780,176250,4192040000
215,20160218,915,23800,224050,5331660000
216,20160218,920,23860,151000,3594450000
217,20160218,925,23880,78300,1870490000
218,20160218,930,23860,74050,1767890000
219,20160218,935,23920,81150,1937690000
220,20160218,940,23920,139400,3339920000
221,20160218,945,23980,68050,1629290000
222,20160218,950,23980,115950,2780730000
223,20160218,955,23880,201000,4808860000
224,20160218,1000,23900,25950,620000000
225,20160218,1005,23900,146450,3499770000
226,20160218,1010,23880,110800,2646980000
227,20160218,1015,23860,76450,1825800000
228,20160218,1020,23840,405950,9666770000
229,20160218,1025,23880,42100,1004460000
230,20160218,1030,23780,235400,5602350000
231,20160218,1035,23800,76700,1824310000
232,20160218,1040,23620,1806800,42836470000
233,20160218,1045,23720,324750,7668380000
234,20160218,1050,23740,60000,1425210000
235,20160218,1055,23780,66950,1592650000
236,20160218,1100,23800,60000,1427850000
237,20160218,1105,23800,49700,1182740000
238,20160218,1110,23760,61350,1459260000
239,20160218,1115,23740,56250,1336660000
240,20160218,1120,23780,57550,1367910000
241,20160218,1125,23840,69450,1653430000
242,20160218,1130,23820,50150,1195180000
243,20160218,1135,23840,79900,1905680000
244,20160218,1140,23840,102500,2443410000
245,20160218,1145,23840,44400,1058180000
246,20160218,1150,23840,42350,1009200000
247,20160218,1155,23800,76500,1821320000
248,20160218,1200,23820,39250,934690000
249,20160218,1205,23820,38050,906760000
250,20160218,1210,23820,99950,2382590000
251,20160218,1215,23820,43500,1036610000
252,20160218,1220,23820,73550,1752700000
253,20160218,1225,23840,43350,1032970000
254,20160218,1230,23820,49850,1187770000
255,20160218,1235,23820,50800,1210210000
256,20160218,1240,23800,139850,3332070000
257,20160218,1245,23800,34450,820270000
258,20160218,1250,23780,80700,1920850000
259,20160218,1255,23780,51100,1215500000
260,20160218,1300,23800,47750,1135800000
261,20160218,1305,23680,140100,3326870000
262,20160218,1310,23700,89000,2111340000
263,20160218,1315,23700,26350,624820000
264,20160218,1320,23780,48050,1141260000
265,20160218,1325,23760,39800,945870000
266,20160218,1330,23760,70700,1681080000
267,20160218,1335,23780,48550,1154360000
268,20160218,1340,23800,63500,1510340000
269,20160218,1345,23780,63500,1510860000
270,20160218,1350,23800,106700,2540150000
271,20160218,1355,23820,72700,1731270000
272,20160218,1400,23840,64200,1529900000
273,20160218,1405,23760,210150,5003320000
274,20160218,1410,23780,124800,2964910000
275,20160218,1415,23800,89850,2137310000
276,20160218,1420,23760,228550,5435570000
277,20160218,1425,23820,138300,3293790000
278,20160218,1430,23820,171750,4085770000
279,20160218,1435,23760,78150,1858710000
280,20160218,1440,23740,124950,2968880000
281,20160218,1445,23700,93800,2223930000
282,20160218,1450,23640,191100,4526890000
283,20160218,1500,23740,1061550,25201190000
284,20160219,905,23820,502000,11950210000
285,20160219,910,23900,72500,1731620000
286,20160219,915,23860,121050,2889720000
287,20160219,920,23800,161000,3836020000
288,20160219,925,23780,106450,2533290000
289,20160219,930,23780,54800,1303880000
290,20160219,935,23780,84650,2012710000
291,20160219,940,23800,74400,1770420000
292,20160219,945,23760,226200,5380890000
293,20160219,950,23760,42100,1000390000
294,20160219,955,23780,552750,13125190000
295,20160219,1000,23740,72200,1714710000
296,20160219,1005,23660,1170800,27793670000
297,20160219,1010,23620,128100,3027620000
298,20160219,1015,23640,130200,3078200000
299,20160219,1020,23620,32800,775040000
300,20160219,1025,23700,60300,1428830000
301,20160219,1030,23660,53900,1277090000
302,20160219,1035,23700,55100,1304520000
303,20160219,1040,23720,37550,890650000
304,20160219,1045,23740,87050,2066680000
305,20160219,1050,23720,50650,1202130000
306,20160219,1055,23700,45250,1073210000
307,20160219,1100,23680,122400,2900300000
308,20160219,1105,23700,37900,897440000
309,20160219,1110,23720,98900,2341870000
310,20160219,1115,23700,47550,1126810000
311,20160219,1120,23660,51850,1227660000
312,20160219,1125,23640,112350,2655420000
313,20160219,1130,23580,114150,2693580000
314,20160219,1135,23620,102950,2428120000
315,20160219,1140,23600,55400,1307760000
316,20160219,1145,23600,37500,885180000
317,20160219,1150,23600,36450,860320000
318,20160219,1155,23600,58150,1372430000
319,20160219,1200,23620,59400,1401300000
320,20160219,1205,23620,38500,908670000
321,20160219,1210,23560,78100,1842080000
322,20160219,1215,23560,87650,2066590000
323,20160219,1220,23560,81400,1916740000
324,20160219,1225,23540,40000,941790000
325,20160219,1230,23540,88900,2091740000
326,20160219,1235,23580,69950,1647680000
327,20160219,1240,23580,35750,842620000
328,20160219,1245,23600,76750,1810280000
329,20160219,1250,23580,36050,850410000
330,20160219,1255,23540,64900,1530060000
331,20160219,1300,23520,73450,1728940000
332,20160219,1305,23540,89150,2100090000
333,20160219,1310,23500,91200,2144270000
334,20160219,1315,23500,68050,1599190000
335,20160219,1320,23520,101950,2396300000
336,20160219,1325,23540,57500,1352780000
337,20160219,1330,23500,81850,1924640000
338,20160219,1335,23480,93150,2188210000
339,20160219,1340,23480,102500,2407350000
340,20160219,1345,23520,82600,1943300000
341,20160219,1350,23560,83200,1959480000
342,20160219,1355,23580,68700,1618910000
343,20160219,1400,23540,92500,2179040000
344,20160219,1405,23540,102750,2420410000
345,20160219,1410,23560,81700,1925780000
346,20160219,1415,23580,100250,2363110000
347,20160219,1420,23680,112200,2653500000
348,20160219,1425,23720,143750,3398930000
349,20160219,1430,23680,166700,3943220000
350,20160219,1435,23720,157450,3730300000
351,20160219,1440,23700,156600,3710310000
352,20160219,1445,23700,162500,3846990000
353,20160219,1450,23720,163700,3877350000
354,20160219,1500,23800,817250,19450550000
355,20160222,905,23680,2125650,50586140000
356,20160222,910,23760,57500,1363560000
357,20160222,915,23780,230400,5482400000
358,20160222,920,23780,55850,1328390000
359,20160222,925,23700,155400,3678180000
360,20160222,930,23640,74800,1769260000
361,20160222,935,23600,154500,3643230000
362,20160222,940,23600,54000,1274830000
363,20160222,945,23520,82450,1945780000
364,20160222,950,23560,44100,1038210000
365,20160222,955,23560,51800,1221540000
366,20160222,1000,23520,90850,2139320000
367,20160222,1005,23480,72800,1710450000
368,20160222,1010,23480,172400,4052650000
369,20160222,1015,23580,103000,2427020000
370,20160222,1020,23620,41850,986850000
371,20160222,1025,23640,70650,1666810000
372,20160222,1030,23580,109450,2583920000
373,20160222,1035,23640,35400,836610000
374,20160222,1040,23600,74450,1758540000
375,20160222,1045,23620,76750,1812630000
376,20160222,1050,23620,51150,1208110000
377,20160222,1055,23580,44400,1048380000
378,20160222,1100,23580,50250,1184900000
379,20160222,1105,23540,105550,2487670000
380,20160222,1110,23520,97900,2304530000
381,20160222,1115,23520,104300,2452650000
382,20160222,1120,23460,75550,1774460000
383,20160222,1125,23460,147100,3450120000
384,20160222,1130,23440,265800,6220910000
385,20160222,1135,23440,70750,1658200000
386,20160222,1140,23420,59200,1387800000
387,20160222,1145,23380,85500,2001400000
388,20160222,1150,23360,67400,1575950000
389,20160222,1155,23380,191100,4462760000
390,20160222,1200,23380,51300,1199420000
391,20160222,1205,23440,80000,1871230000
392,20160222,1210,23420,56800,1330880000
393,20160222,1215,23400,55600,1302240000
394,20160222,1220,23380,36050,843270000
395,20160222,1225,23360,81750,1910870000
396,20160222,1230,23420,105250,2459410000
397,20160222,1235,23460,57050,1337310000
398,20160222,1240,23440,54750,1283700000
399,20160222,1245,23460,69400,1625840000
400,20160222,1250,23420,60300,1413820000
401,20160222,1255,23420,54800,1283430000
402,20160222,1300,23400,55900,1308240000
403,20160222,1305,23400,72100,1687490000
404,20160222,1310,23400,54850,1284540000
405,20160222,1315,23420,70050,1640230000
406,20160222,1320,23440,81900,1918610000
407,20160222,1325,23460,59000,1383590000
408,20160222,1330,23480,66600,1563980000
409,20160222,1335,23480,68450,1607150000
410,20160222,1340,23440,64250,1507260000
411,20160222,1345,23420,46350,1085980000
412,20160222,1350,23400,83150,1946410000
413,20160222,1355,23380,82800,1936660000
414,20160222,1400,23460,121250,2838590000
415,20160222,1405,23480,84550,1982550000
416,20160222,1410,23460,47000,1103060000
417,20160222,1415,23440,75750,1776490000
418,20160222,1420,23420,83200,1949940000
419,20160222,1425,23420,259650,6076590000
420,20160222,1430,23440,130600,3059060000
421,20160222,1435,23400,104350,2445290000
422,20160222,1440,23420,102100,2389190000
423,20160222,1445,23380,134200,3138490000
424,20160222,1450,23420,149100,3487650000
425,20160222,1500,23500,533700,12541950000
426,20160223,905,23600,494900,11681280000
427,20160223,910,23580,75300,1775460000
428,20160223,915,23620,97300,2296640000
429,20160223,920,23620,114350,2705570000
430,20160223,925,23620,27950,660310000
431,20160223,930,23620,66650,1574450000
432,20160223,935,23620,62750,1482480000
433,20160223,940,23720,217050,5145230000
434,20160223,945,23680,124750,2957320000
435,20160223,950,23680,45650,1080560000
436,20160223,955,23640,53150,1257600000
437,20160223,1000,23640,62500,1477620000
438,20160223,1005,23600,85950,2029550000
439,20160223,1010,23600,76200,1798600000
440,20160223,1015,23640,76550,1808550000
441,20160223,1020,23620,41750,986140000
442,20160223,1025,23600,55400,1308290000
443,20160223,1030,23660,108850,2571630000
444,20160223,1035,23620,74600,1764470000
445,20160223,1040,23620,111300,2628770000
446,20160223,1045,23600,60900,1437350000
447,20160223,1050,23540,96150,2266900000
448,20160223,1055,23560,66850,1573840000
449,20160223,1100,23520,131200,3086840000
450,20160223,1105,23580,137400,3239630000
451,20160223,1110,23580,38450,906980000
452,20160223,1115,23620,97600,2301790000
453,20160223,1120,23620,49200,1161960000
454,20160223,1125,23600,53400,1261370000
455,20160223,1130,23580,58450,1378980000
456,20160223,1135,23560,73050,1722140000
457,20160223,1140,23560,46150,1087670000
458,20160223,1145,23600,124950,2948820000
459,20160223,1150,23600,47000,1109280000
460,20160223,1155,23620,107050,2526790000
461,20160223,1200,23580,67650,1597650000
462,20160223,1205,23560,36500,860280000
463,20160223,1210,23580,56700,1336830000
464,20160223,1215,23600,36300,856190000
465,20160223,1220,23600,82950,1958150000
466,20160223,1225,23600,94250,2226100000
467,20160223,1230,23560,34350,810340000
468,20160223,1235,23560,32100,756520000
469,20160223,1240,23540,36650,863450000
470,20160223,1245,23560,57200,1347910000
471,20160223,1250,23560,25200,594060000
472,20160223,1255,23560,35700,841500000
473,20160223,1300,23580,77550,1828370000
474,20160223,1305,23600,85200,2011710000
475,20160223,1310,23580,24250,572120000
476,20160223,1315,23560,24850,585810000
477,20160223,1320,23580,68100,1604340000
478,20160223,1325,23600,142850,3373160000
479,20160223,1330,23600,145850,3445580000
480,20160223,1335,23600,90850,2145440000
481,20160223,1340,23560,137050,3238360000
482,20160223,1345,23620,550750,13006150000
483,20160223,1350,23580,193800,4577410000
484,20160223,1355,23580,304750,7195010000
485,20160223,1400,23600,46950,1107690000
486,20160223,1405,23600,141800,3347170000
487,20160223,1410,23580,61350,1447610000
488,20160223,1415,23580,40600,957350000
489,20160223,1420,23560,104900,2470740000
490,20160223,1425,23520,111050,2613990000
491,20160223,1430,23500,146650,3445390000
492,20160223,1435,23560,120600,2839020000
493,20160223,1440,23540,132150,3113670000
494,20160223,1445,23520,146500,3447710000
495,20160223,1450,23540,109350,2574340000
496,20160223,1500,23620,522350,12337910000
497,20160224,905,23500,1792200,42213830000
498,20160224,910,23500,74600,1754460000
499,20160224,915,23580,36950,869420000
500,20160224,920,23500,88950,2093090000
501,20160224,925,23460,89850,2109680000
502,20160224,930,23500,68450,1607010000
503,20160224,935,23520,35000,823090000
504,20160224,940,23480,88750,2085870000
505,20160224,945,23480,40200,943530000
506,20160224,950,23500,57500,1350790000
507,20160224,955,23500,44350,1042640000
508,20160224,1000,23500,117400,2761050000
509,20160224,1005,23520,69000,1622230000
510,20160224,1010,23480,74650,1754100000
511,20160224,1015,23460,28750,674770000
512,20160224,1020,23520,44050,1034940000
513,20160224,1025,23500,47550,1117920000
514,20160224,1030,23520,40500,952110000
515,20160224,1035,23480,58550,1375760000
516,20160224,1040,23500,48600,1141500000
517,20160224,1045,23480,37250,874820000
518,20160224,1050,23480,66550,1563380000
519,20160224,1055,23500,97950,2302340000
520,20160224,1100,23500,172100,4047460000
521,20160224,1105,23500,46550,1094390000
522,20160224,1110,23500,70900,1666550000
523,20160224,1115,23500,40600,953460000
524,20160224,1120,23500,51350,1206340000
525,20160224,1125,23500,61850,1453170000
526,20160224,1130,23520,57150,1343780000
527,20160224,1135,23480,62050,1458520000
528,20160224,1140,23480,39650,931380000
529,20160224,1145,23480,28550,670660000
530,20160224,1150,23500,50600,1189430000
531,20160224,1155,23480,75200,1767640000
532,20160224,1200,23460,31800,746420000
533,20160224,1205,23500,43200,1014780000
534,20160224,1210,23480,55100,1294790000
535,20160224,1215,23480,41600,976810000
536,20160224,1220,23460,45750,1074050000
537,20160224,1225,23460,45950,1078290000
538,20160224,1230,23500,62800,1474910000
539,20160224,1235,23480,75650,1777990000
540,20160224,1240,23480,36900,866870000
541,20160224,1245,23480,75100,1764690000
542,20160224,1250,23480,33850,795200000
543,20160224,1255,23500,116400,2736370000
544,20160224,1300,23500,33150,779090000
545,20160224,1305,23500,56100,1318060000
546,20160224,1310,23460,32000,751160000
547,20160224,1315,23460,39050,916490000
548,20160224,1320,23480,48100,1129000000
549,20160224,1325,23460,41200,967100000
550,20160224,1330,23480,31150,730910000
551,20160224,1335,23460,55500,1302520000
552,20160224,1340,23460,35400,830810000
553,20160224,1345,23460,43800,1027930000
554,20160224,1350,23420,105500,2474130000
555,20160224,1355,23420,52300,1225210000
556,20160224,1400,23420,64000,1499420000
557,20160224,1405,23400,57800,1353680000
558,20160224,1410,23420,79200,1854350000
559,20160224,1415,23420,82600,1934760000
560,20160224,1420,23400,60100,1407910000
561,20160224,1425,23340,186300,4355090000
562,20160224,1430,23320,120300,2807750000
563,20160224,1435,23300,84600,1971990000
564,20160224,1440,23300,76300,1777930000
565,20160224,1445,23240,248950,5792070000
566,20160224,1450,23340,92700,2159700000
567,20160224,1500,23440,726800,17036190000
568,20160225,905,23480,366600,8602410000
569,20160225,910,23500,71100,1671050000
570,20160225,915,23500,40950,962390000
571,20160225,920,23520,125550,2953930000
572,20160225,925,23560,69150,1627440000
573,20160225,930,23580,62000,1461440000
574,20160225,935,23680,130750,3093200000
575,20160225,940,23700,80650,1911260000
576,20160225,945,23700,67650,1603820000
577,20160225,950,23620,67200,1591310000
578,20160225,955,23640,159700,3773890000
579,20160225,1000,23640,55500,1312470000
580,20160225,1005,23620,114950,2714990000
581,20160225,1010,23580,39750,938050000
582,20160225,1015,23580,36300,856250000
583,20160225,1020,23620,94450,2229880000
584,20160225,1025,23580,87550,2067730000
585,20160225,1030,23580,46450,1094960000
586,20160225,1035,23580,30700,723650000
587,20160225,1040,23560,30600,721070000
588,20160225,1045,23600,67100,1582810000
589,20160225,1050,23600,34200,806760000
590,20160225,1055,23580,31300,738310000
591,20160225,1100,23580,40900,964710000
592,20160225,1105,23600,30250,713440000
593,20160225,1110,23580,68250,1610340000
594,20160225,1115,23620,154050,3636600000
595,20160225,1120,23580,52150,1230600000
596,20160225,1125,23580,28750,678250000
597,20160225,1130,23600,40850,963680000
598,20160225,1135,23600,72350,1707320000
599,20160225,1140,23580,33950,800750000
600,20160225,1145,23600,218500,5160070000
601,20160225,1150,23580,36350,857670000
602,20160225,1155,23580,30350,716110000
603,20160225,1200,23600,66550,1570720000
604,20160225,1205,23600,58650,1383380000
605,20160225,1210,23600,91150,2151010000
606,20160225,1215,23580,47650,1124190000
607,20160225,1220,23580,22850,538880000
608,20160225,1225,23580,45250,1067700000
609,20160225,1230,23600,35750,843360000
610,20160225,1235,23560,102000,2404380000
611,20160225,1240,23540,45500,1072320000
612,20160225,1245,23540,49400,1163930000
613,20160225,1250,23600,202250,4771530000
614,20160225,1255,23660,164050,3878110000
615,20160225,1300,23580,190050,4488070000
616,20160225,1305,23620,123650,2921580000
617,20160225,1310,23600,135100,3189890000
618,20160225,1315,23580,97700,2306060000
619,20160225,1320,23620,129000,3044220000
620,20160225,1325,23580,80800,1906760000
621,20160225,1330,23600,104450,2464790000
622,20160225,1335,23580,164250,3874360000
623,20160225,1340,23580,110500,2608080000
624,20160225,1345,23620,131950,3116020000
625,20160225,1350,23640,160000,3778020000
626,20160225,1355,23680,40900,967930000
627,20160225,1400,23680,130650,3095060000
628,20160225,1405,23680,70800,1677090000
629,20160225,1410,23640,96750,2288980000
630,20160225,1415,23620,80000,1891300000
631,20160225,1420,23600,77100,1820550000
632,20160225,1425,23620,62050,1464980000
633,20160225,1430,23580,64950,1532030000
634,20160225,1435,23580,54150,1276980000
635,20160225,1440,23600,83150,1961330000
636,20160225,1445,23580,104350,2461430000
637,20160225,1450,23560,102500,2415530000
638,20160225,1500,23580,390750,9213880000
639,20160226,905,23620,637600,15063680000
640,20160226,910,23700,76100,1801250000
641,20160226,915,23660,115800,2739490000
642,20160226,920,23620,76600,1812930000
643,20160226,925,23600,215350,5083100000
644,20160226,930,23620,210350,4965060000
645,20160226,935,23580,116500,2749090000
646,20160226,940,23600,245400,5788740000
647,20160226,945,23600,194800,4595910000
648,20160226,950,23580,271750,6412500000
649,20160226,955,23600,250400,5907810000
650,20160226,1000,23580,34200,806830000
651,20160226,1005,23580,173750,4100310000
652,20160226,1010,23580,27150,640540000
653,20160226,1015,23580,163450,3855200000
654,20160226,1020,23600,1090800,25718070000
655,20160226,1025,23580,95300,2247290000
656,20160226,1030,23580,104050,2453390000
657,20160226,1035,23560,120150,2832970000
658,20160226,1040,23580,47500,1120530000
659,20160226,1045,23560,45800,1079840000
660,20160226,1050,23520,71500,1682920000
661,20160226,1055,23580,40800,960960000
662,20160226,1100,23580,53400,1259380000
663,20160226,1105,23560,52150,1229220000
664,20160226,1110,23560,33350,785870000
665,20160226,1115,23560,43300,1020460000
666,20160226,1120,23560,62650,1477050000
667,20160226,1125,23580,26550,625580000
668,20160226,1130,23560,45200,1065400000
669,20160226,1135,23580,89550,2111170000
670,20160226,1140,23580,61700,1455250000
671,20160226,1145,23560,49250,1160380000
672,20160226,1150,23580,63800,1504190000
673,20160226,1155,23580,49800,1174610000
674,20160226,1200,23540,62050,1461570000
675,20160226,1205,23580,38450,905740000
676,20160226,1210,23560,50250,1184530000
677,20160226,1215,23560,48250,1137360000
678,20160226,1220,23520,81850,1928680000
679,20160226,1225,23540,37200,875930000
680,20160226,1230,23540,33100,779500000
681,20160226,1235,23600,51750,1219660000
682,20160226,1240,23580,42300,997740000
683,20160226,1245,23580,60750,1432640000
684,20160226,1250,23560,59700,1406440000
685,20160226,1255,23560,50550,1191200000
686,20160226,1300,23580,56050,1321430000
687,20160226,1305,23580,50050,1180560000
688,20160226,1310,23580,61550,1451420000
689,20160226,1315,23580,55600,1310370000
690,20160226,1320,23580,67000,1578080000
691,20160226,1325,23560,57000,1343490000
692,20160226,1330,23540,71450,1683420000
693,20160226,1335,23520,50950,1199440000
694,20160226,1340,23500,67300,1583020000
695,20160226,1345,23500,125850,2958150000
696,20160226,1350,23520,110200,2590730000
697,20160226,1355,23540,111650,2626710000
698,20160226,1400,23520,100100,2355470000
699,20160226,1405,23540,81700,1923850000
700,20160226,1410,23520,69350,1632340000
701,20160226,1415,23540,101850,2395230000
702,20160226,1420,23540,98850,2324430000
703,20160226,1425,23480,81150,1909410000
704,20160226,1430,23460,126250,2963000000
705,20160226,1435,23520,179300,4207330000
706,20160226,1440,23480,140100,3291180000
707,20160226,1445,23480,244600,5743070000
